"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2022","51,400.0","51,000.0","51,700.0","50,600.0","10.56M","-0.19%"
"Feb 21, 2022","51,500.0","51,600.0","51,700.0","50,800.0","8.65M","-0.19%"
"Feb 18, 2022","51,600.0","51,700.0","52,000.0","51,500.0","6.54M","-1.15%"
"Feb 17, 2022","52,200.0","51,600.0","52,500.0","51,600.0","7.30M","1.16%"
"Feb 16, 2022","51,600.0","52,200.0","52,200.0","51,500.0","6.17M","-0.39%"
"Feb 15, 2022","51,800.0","51,600.0","52,100.0","51,300.0","8.58M","0.58%"
"Feb 14, 2022","51,500.0","53,200.0","53,200.0","51,500.0","18.77M","-4.10%"
"Feb 11, 2022","53,700.0","53,500.0","53,800.0","53,000.0","7.85M","0.19%"
"Feb 10, 2022","53,600.0","53,600.0","54,200.0","53,100.0","11.22M","0.00%"
"Feb 09, 2022","53,600.0","54,000.0","54,900.0","53,600.0","17.39M","-0.37%"
"Feb 08, 2022","53,800.0","52,800.0","54,300.0","52,800.0","16.48M","1.89%"
"Feb 07, 2022","52,800.0","53,700.0","53,800.0","52,800.0","9.81M","0.00%"
"Jan 28, 2022","52,800.0","51,900.0","53,000.0","51,600.0","10.29M","1.73%"
"Jan 27, 2022","51,900.0","52,000.0","52,700.0","51,500.0","8.04M","-0.95%"
"Jan 26, 2022","52,400.0","52,400.0","53,300.0","52,000.0","15.04M","0.96%"
"Jan 25, 2022","51,900.0","51,200.0","52,100.0","51,000.0","14.47M","3.18%"
"Jan 24, 2022","50,300.0","49,950.0","51,400.0","49,800.0","16.27M","1.00%"
"Jan 21, 2022","49,800.0","49,000.0","50,800.0","48,900.0","10.32M","1.94%"
"Jan 20, 2022","48,850.0","48,650.0","49,400.0","48,600.0","6.43M","0.00%"
"Jan 19, 2022","48,850.0","49,000.0","49,400.0","48,800.0","4.22M","0.21%"
"Jan 18, 2022","48,750.0","48,600.0","49,450.0","48,500.0","7.89M","0.31%"
"Jan 17, 2022","48,600.0","49,700.0","50,500.0","48,600.0","10.99M","-2.31%"
"Jan 14, 2022","49,750.0","50,000.0","50,400.0","49,500.0","5.19M","-1.49%"
"Jan 13, 2022","50,500.0","50,900.0","51,800.0","50,200.0","14.42M","0.20%"
"Jan 12, 2022","50,400.0","48,450.0","50,400.0","48,400.0","12.04M","4.02%"
"Jan 11, 2022","48,450.0","48,900.0","49,100.0","48,400.0","7.30M","-0.41%"
"Jan 10, 2022","48,650.0","49,500.0","49,600.0","48,650.0","8.77M","-1.62%"
"Jan 07, 2022","49,450.0","49,900.0","50,100.0","49,400.0","7.83M","-0.90%"
"Jan 06, 2022","49,900.0","50,200.0","50,400.0","49,600.0","10.72M","-1.19%"
"Jan 05, 2022","50,500.0","50,900.0","51,200.0","50,300.0","9.57M","-0.79%"
"Jan 04, 2022","50,900.0","50,500.0","51,200.0","50,300.0","11.33M","1.80%"
"Dec 31, 2021","50,000.0","49,500.0","50,500.0","49,450.0","9.55M","1.42%"
"Dec 30, 2021","49,300.0","49,200.0","49,750.0","49,000.0","5.32M","0.41%"
"Dec 29, 2021","49,100.0","49,150.0","49,650.0","49,000.0","6.14M","-0.10%"
"Dec 28, 2021","49,150.0","49,250.0","49,350.0","48,700.0","7.47M","0.61%"
"Dec 27, 2021","48,850.0","49,400.0","49,400.0","48,500.0","4.73M","-0.10%"
"Dec 24, 2021","48,900.0","47,450.0","49,150.0","47,450.0","6.14M","3.27%"
"Dec 23, 2021","47,350.0","48,850.0","48,850.0","47,300.0","13.50M","-3.17%"
"Dec 22, 2021","48,900.0","49,300.0","49,500.0","48,300.0","12.63M","-0.71%"
"Dec 21, 2021","49,250.0","49,500.0","49,700.0","49,200.0","7.26M","-0.51%"
"Dec 20, 2021","49,500.0","49,850.0","50,000.0","49,350.0","7.69M","-0.70%"
"Dec 17, 2021","49,850.0","50,000.0","50,100.0","49,800.0","7.90M","0.00%"
"Dec 16, 2021","49,850.0","50,500.0","50,500.0","49,850.0","6.33M","-0.70%"
"Dec 15, 2021","50,200.0","50,300.0","50,800.0","49,950.0","6.82M","0.20%"
"Dec 14, 2021","50,100.0","50,000.0","50,800.0","49,850.0","7.14M","0.20%"
"Dec 13, 2021","50,000.0","50,300.0","50,400.0","49,950.0","7.44M","-0.40%"
"Dec 10, 2021","50,200.0","50,500.0","50,900.0","50,100.0","7.51M","-0.40%"
"Dec 09, 2021","50,400.0","50,000.0","50,400.0","49,850.0","5.20M","0.80%"
"Dec 08, 2021","50,000.0","50,200.0","50,800.0","49,900.0","7.65M","0.00%"
"Dec 07, 2021","50,000.0","49,600.0","50,300.0","49,350.0","8.98M","2.04%"
"Dec 06, 2021","49,000.0","50,300.0","51,000.0","48,650.0","22.91M","-2.39%"
"Dec 03, 2021","50,200.0","52,000.0","52,200.0","50,200.0","15.57M","-2.90%"
"Dec 02, 2021","51,700.0","52,400.0","52,600.0","51,700.0","8.97M","-1.34%"
"Dec 01, 2021","52,400.0","51,600.0","52,400.0","51,500.0","11.34M","1.16%"
"Nov 30, 2021","51,800.0","53,100.0","53,100.0","51,500.0","24.49M","-0.96%"
"Nov 29, 2021","52,300.0","53,000.0","53,400.0","52,100.0","28.24M","-3.15%"
"Nov 26, 2021","54,000.0","55,100.0","55,500.0","53,900.0","21.92M","-1.64%"
"Nov 25, 2021","54,900.0","56,000.0","56,000.0","54,700.0","17.98M","-1.08%"
