"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 21, 2022","166,000.0","164,500.0","169,500.0","157,600.0","1.23M","-1.25%"
"Apr 20, 2022","168,100.0","169,800.0","175,000.0","167,200.0","578.30K","-1.00%"
"Apr 19, 2022","169,800.0","162,500.0","172,800.0","161,000.0","1.46M","5.14%"
"Apr 18, 2022","161,500.0","160,100.0","163,900.0","154,500.0","2.01M","-1.82%"
"Apr 15, 2022","164,500.0","163,500.0","169,900.0","162,100.0","798.80K","-0.48%"
"Apr 14, 2022","165,300.0","156,000.0","165,800.0","156,000.0","1.66M","6.65%"
"Apr 13, 2022","155,000.0","144,900.0","155,000.0","143,800.0","610.50K","6.90%"
"Apr 12, 2022","145,000.0","143,000.0","147,000.0","138,900.0","988.60K","-1.83%"
"Apr 08, 2022","147,700.0","153,000.0","154,500.0","142,000.0","856.70K","-2.83%"
"Apr 07, 2022","152,000.0","159,900.0","160,000.0","152,000.0","840.70K","-2.81%"
"Apr 06, 2022","156,400.0","152,500.0","160,000.0","152,000.0","912.80K","1.89%"
"Apr 05, 2022","153,500.0","152,500.0","156,500.0","152,000.0","518.50K","0.33%"
"Apr 04, 2022","153,000.0","153,500.0","154,900.0","151,800.0","406.50K","0.53%"
"Apr 01, 2022","152,200.0","150,000.0","153,500.0","146,500.0","720.90K","1.40%"
"Mar 31, 2022","150,100.0","155,600.0","155,600.0","148,000.0","1.59M","-3.78%"
"Mar 30, 2022","156,000.0","156,000.0","159,500.0","153,200.0","700.00K","0.00%"
"Mar 29, 2022","156,000.0","156,300.0","156,900.0","153,000.0","666.40K","0.97%"
"Mar 28, 2022","154,500.0","151,200.0","156,500.0","151,200.0","986.80K","-0.64%"
"Mar 25, 2022","155,500.0","152,000.0","157,000.0","151,000.0","1.12M","3.67%"
"Mar 24, 2022","150,000.0","148,000.0","151,900.0","147,000.0","466.90K","0.67%"
"Mar 23, 2022","149,000.0","143,200.0","153,000.0","143,200.0","1.13M","4.20%"
"Mar 22, 2022","143,000.0","145,500.0","147,000.0","140,000.0","1.57M","-2.79%"
"Mar 21, 2022","147,100.0","144,000.0","149,500.0","142,100.0","796.90K","1.59%"
"Mar 18, 2022","144,800.0","145,000.0","145,800.0","142,000.0","855.40K","-0.69%"
"Mar 17, 2022","145,800.0","143,600.0","145,800.0","139,000.0","1.65M","6.89%"
"Mar 16, 2022","136,400.0","132,000.0","136,400.0","130,100.0","1.15M","6.98%"
"Mar 15, 2022","127,500.0","126,400.0","127,500.0","123,800.0","665.70K","2.16%"
"Mar 14, 2022","124,800.0","126,300.0","128,000.0","121,300.0","1.32M","-3.03%"
"Mar 11, 2022","128,700.0","131,000.0","134,400.0","127,000.0","1.07M","0.39%"
"Mar 10, 2022","128,200.0","120,200.0","128,200.0","120,200.0","638.10K","6.92%"
"Mar 09, 2022","119,900.0","122,000.0","123,900.0","115,500.0","1.86M","-0.83%"
"Mar 08, 2022","120,900.0","129,000.0","130,900.0","120,900.0","1.88M","-7.00%"
"Mar 07, 2022","130,000.0","130,300.0","133,000.0","128,000.0","693.10K","0.00%"
"Mar 04, 2022","130,000.0","127,100.0","134,400.0","126,000.0","1.15M","2.04%"
"Mar 03, 2022","127,400.0","127,000.0","129,200.0","124,800.0","964.10K","0.31%"
"Mar 02, 2022","127,000.0","124,000.0","128,700.0","123,000.0","903.50K","2.42%"
"Mar 01, 2022","124,000.0","120,700.0","126,800.0","118,900.0","1.29M","1.39%"
"Feb 28, 2022","122,300.0","125,000.0","125,000.0","116,300.0","1.67M","-2.16%"
"Feb 25, 2022","125,000.0","127,500.0","131,900.0","123,500.0","1.23M","0.24%"
"Feb 24, 2022","124,700.0","115,000.0","124,700.0","115,000.0","2.30M","6.95%"
"Feb 23, 2022","116,600.0","117,000.0","121,400.0","114,000.0","1.29M","0.52%"
"Feb 22, 2022","116,000.0","106,000.0","116,000.0","104,000.0","2.23M","6.91%"
"Feb 21, 2022","108,500.0","109,600.0","109,600.0","107,000.0","2.47M","5.85%"
"Feb 18, 2022","102,500.0","98,000.0","102,500.0","97,000.0","1.78M","6.99%"
"Feb 17, 2022","95,800.0","93,200.0","96,900.0","92,700.0","847.40K","1.70%"
"Feb 16, 2022","94,200.0","99,600.0","99,600.0","94,000.0","1.61M","-4.07%"
"Feb 15, 2022","98,200.0","98,700.0","101,000.0","98,100.0","1.06M","0.10%"
"Feb 14, 2022","98,100.0","97,000.0","101,000.0","96,800.0","1.16M","-0.91%"
"Feb 11, 2022","99,000.0","97,000.0","101,800.0","97,000.0","983.60K","2.06%"
"Feb 10, 2022","97,000.0","96,800.0","97,600.0","94,700.0","952.40K","1.25%"
"Feb 09, 2022","95,800.0","94,000.0","97,000.0","91,000.0","1.02M","1.91%"
"Feb 08, 2022","94,000.0","95,000.0","98,600.0","93,700.0","1.23M","0.21%"
"Feb 07, 2022","93,800.0","93,800.0","93,800.0","93,000.0","1.77M","6.96%"
"Jan 28, 2022","87,700.0","83,200.0","88,100.0","83,200.0","1.19M","5.66%"
"Jan 27, 2022","83,000.0","80,000.0","84,000.0","79,500.0","787.10K","2.98%"
"Jan 26, 2022","80,600.0","81,000.0","81,200.0","79,000.0","275.80K","0.00%"
"Jan 25, 2022","80,600.0","79,600.0","80,600.0","76,200.0","541.10K","1.13%"
"Jan 24, 2022","79,700.0","82,000.0","82,000.0","77,200.0","723.00K","-3.98%"
"Jan 21, 2022","83,000.0","83,000.0","83,900.0","81,400.0","529.70K","0.00%"
"Jan 20, 2022","83,000.0","84,000.0","84,000.0","80,600.0","485.70K","0.48%"
"Jan 19, 2022","82,600.0","77,900.0","82,600.0","73,100.0","827.40K","5.90%"
"Jan 18, 2022","78,000.0","78,800.0","80,000.0","76,200.0","1.41M","-4.76%"
"Jan 17, 2022","81,900.0","86,900.0","87,400.0","81,900.0","1.18M","-6.93%"
"Jan 14, 2022","88,000.0","80,000.0","88,200.0","80,000.0","1.35M","6.02%"
"Jan 13, 2022","83,000.0","80,000.0","85,500.0","80,000.0","966.20K","2.98%"
"Jan 12, 2022","80,600.0","77,500.0","80,600.0","74,300.0","2.32M","1.00%"
"Jan 11, 2022","79,800.0","84,500.0","85,500.0","79,800.0","2.42M","-6.99%"
"Jan 10, 2022","85,800.0","91,400.0","91,400.0","84,100.0","1.28M","-3.38%"
"Jan 07, 2022","88,800.0","84,100.0","88,800.0","82,700.0","2.29M","1.49%"
"Jan 06, 2022","87,500.0","92,600.0","93,600.0","87,500.0","3.63M","-6.91%"
"Jan 05, 2022","94,000.0","93,700.0","99,000.0","92,500.0","1.54M","-1.05%"
"Jan 04, 2022","95,000.0","98,600.0","99,000.0","95,000.0","2.20M","-5.19%"
"Dec 31, 2021","100,200.0","105,300.0","105,300.0","97,200.0","2.48M","-4.11%"
"Dec 30, 2021","104,500.0","104,500.0","107,500.0","103,000.0","972.30K","0.48%"
"Dec 29, 2021","104,000.0","100,100.0","104,500.0","99,500.0","574.10K","2.97%"
"Dec 28, 2021","101,000.0","99,000.0","101,000.0","96,100.0","705.90K","3.06%"
"Dec 27, 2021","98,000.0","97,900.0","100,600.0","95,400.0","1.36M","4.14%"
"Dec 24, 2021","94,100.0","88,000.0","94,100.0","87,300.0","1.42M","6.93%"
"Dec 23, 2021","88,000.0","87,300.0","89,900.0","86,300.0","1.15M","0.57%"
"Dec 22, 2021","87,500.0","85,300.0","89,900.0","85,300.0","993.50K","0.92%"
"Dec 21, 2021","86,700.0","91,300.0","92,200.0","85,100.0","1.55M","-0.57%"
"Dec 20, 2021","87,200.0","83,900.0","87,200.0","82,000.0","1.03M","6.99%"
"Dec 17, 2021","81,500.0","76,100.0","81,500.0","75,000.0","1.64M","6.96%"
"Dec 16, 2021","76,200.0","77,800.0","77,900.0","75,600.0","1.08M","-1.04%"
"Dec 15, 2021","77,000.0","76,500.0","78,800.0","75,500.0","1.15M","0.65%"
"Dec 14, 2021","76,500.0","75,900.0","79,000.0","73,900.0","1.65M","1.06%"
"Dec 13, 2021","75,700.0","71,900.0","76,800.0","71,900.0","1.79M","5.43%"
"Dec 10, 2021","71,800.0","70,900.0","71,800.0","69,400.0","2.15M","4.36%"
"Dec 09, 2021","68,800.0","64,500.0","68,800.0","63,400.0","1.73M","7.00%"
"Dec 08, 2021","64,300.0","62,300.0","64,300.0","61,500.0","1.10M","3.54%"
"Dec 07, 2021","62,100.0","61,000.0","62,300.0","59,700.0","1.09M","3.50%"
"Dec 06, 2021","60,000.0","61,500.0","62,100.0","58,500.0","1.47M","-3.23%"
"Dec 03, 2021","62,000.0","63,000.0","63,800.0","61,100.0","1.12M","-1.59%"
"Dec 02, 2021","63,000.0","61,700.0","64,200.0","61,000.0","1.70M","2.44%"
"Dec 01, 2021","61,500.0","58,800.0","61,600.0","58,000.0","2.01M","6.03%"
"Nov 30, 2021","58,000.0","58,200.0","59,800.0","57,700.0","1.09M","1.22%"
"Nov 29, 2021","57,300.0","57,000.0","58,000.0","56,700.0","1.11M","-1.55%"
"Nov 26, 2021","58,200.0","60,300.0","60,300.0","58,000.0","1.18M","-2.02%"
"Nov 25, 2021","59,400.0","59,000.0","60,000.0","58,800.0","988.20K","0.85%"
"Nov 24, 2021","58,900.0","60,000.0","60,300.0","58,500.0","838.90K","-0.17%"
"Nov 23, 2021","59,000.0","55,900.0","59,500.0","55,900.0","1.14M","5.55%"
"Nov 22, 2021","55,900.0","57,900.0","59,000.0","55,500.0","1.80M","-5.25%"
"Nov 19, 2021","59,000.0","60,300.0","61,300.0","56,800.0","1.67M","-2.48%"
"Nov 18, 2021","60,500.0","61,300.0","61,400.0","60,000.0","811.00K","-0.49%"
"Nov 17, 2021","60,800.0","58,100.0","61,000.0","57,500.0","1.84M","4.83%"
"Nov 16, 2021","58,000.0","58,600.0","59,200.0","57,500.0","1.17M","-2.03%"
"Nov 15, 2021","59,200.0","60,000.0","60,900.0","58,100.0","1.37M","1.54%"
"Nov 12, 2021","58,300.0","55,000.0","58,300.0","54,200.0","2.07M","6.97%"
"Nov 11, 2021","54,500.0","55,200.0","56,000.0","53,900.0","1.54M","-0.55%"
"Nov 10, 2021","54,800.0","53,900.0","55,800.0","53,700.0","1.33M","1.11%"
"Nov 09, 2021","54,200.0","55,000.0","55,500.0","54,000.0","1.08M","-1.09%"
"Nov 08, 2021","54,800.0","55,500.0","56,100.0","54,500.0","1.06M","-1.26%"
"Nov 05, 2021","55,500.0","54,400.0","56,300.0","53,500.0","1.25M","2.02%"
"Nov 04, 2021","54,400.0","52,600.0","55,400.0","52,500.0","1.86M","3.42%"
"Nov 03, 2021","52,600.0","57,000.0","57,000.0","52,500.0","2.41M","-6.74%"
"Nov 02, 2021","56,400.0","55,000.0","57,100.0","53,000.0","1.91M","2.73%"
"Nov 01, 2021","54,900.0","53,000.0","55,700.0","52,600.0","3.03M","5.37%"
"Oct 29, 2021","52,100.0","52,000.0","52,500.0","51,300.0","1.25M","0.39%"
"Oct 28, 2021","51,900.0","52,800.0","52,800.0","51,100.0","1.60M","1.57%"
