"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 25, 2022","32,900","32,400","33,000","31,600","8.00K","1.54%"
"Feb 24, 2022","32,400","33,100","33,100","31,000","38.61K","-1.22%"
"Feb 23, 2022","32,800","32,200","33,400","32,200","22.20K","0.92%"
"Feb 22, 2022","32,500","33,000","33,100","31,500","18.12K","-2.69%"
"Feb 21, 2022","33,400","31,000","33,500","31,000","48.21K","5.70%"
"Feb 18, 2022","31,600","30,300","32,300","30,300","22.10K","1.94%"
"Feb 17, 2022","31,000","29,100","31,000","29,100","51.90K","5.08%"
"Feb 16, 2022","29,500","28,900","29,600","28,800","20.20K","1.72%"
"Feb 15, 2022","29,000","29,000","29,000","28,900","5.92K","0.00%"
"Feb 14, 2022","29,000","30,000","30,000","28,500","8.38K","0.00%"
"Feb 11, 2022","29,000","29,600","29,600","28,800","8.00K","-1.69%"
"Feb 10, 2022","29,500","29,700","29,700","28,100","11.20K","-2.32%"
"Feb 09, 2022","30,200","29,900","30,200","29,000","4.78K","0.67%"
"Feb 08, 2022","30,000","30,200","30,500","30,000","24.46K","-0.66%"
"Feb 07, 2022","30,200","28,600","30,700","28,100","59.83K","5.96%"
"Jan 28, 2022","28,500","27,700","28,600","27,700","3.20K","2.89%"
"Jan 27, 2022","27,700","27,400","27,700","27,400","1.09K","1.47%"
"Jan 26, 2022","27,300","27,300","27,500","27,200","8.01K","0.00%"
"Jan 25, 2022","27,300","27,300","27,300","27,300","6.40K","0.37%"
"Jan 24, 2022","27,200","27,500","27,500","27,100","17.00K","0.00%"
"Jan 21, 2022","27,200","27,200","27,200","27,200","0.20K","0.74%"
"Jan 20, 2022","27,000","27,400","27,800","27,000","3.60K","-2.17%"
"Jan 19, 2022","27,600","27,200","27,700","27,200","2.50K","1.85%"
"Jan 18, 2022","27,100","27,200","27,700","27,100","6.80K","-2.17%"
"Jan 17, 2022","27,700","27,300","27,700","27,200","11.30K","0.00%"
"Jan 14, 2022","27,700","27,700","27,700","27,700","0.10K","0.00%"
"Jan 13, 2022","27,700","27,700","27,700","27,600","1.40K","-1.42%"
"Jan 12, 2022","28,100","27,500","28,100","27,500","6.00K","1.44%"
"Jan 11, 2022","27,700","27,900","27,900","27,600","1.60K","-0.72%"
"Jan 10, 2022","27,900","28,100","28,300","27,500","8.40K","0.00%"
"Jan 07, 2022","27,900","28,100","29,000","27,800","10.62K","-2.11%"
"Jan 06, 2022","28,500","28,500","28,500","28,500","2.11K","1.06%"
