"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 05, 2022","32,350.0","32,500.0","32,800.0","32,350.0","6.08M","-1.52%"
"Apr 04, 2022","32,850.0","33,400.0","33,400.0","32,850.0","6.67M","-0.61%"
"Apr 01, 2022","33,050.0","32,500.0","33,150.0","32,450.0","8.66M","1.85%"
"Mar 31, 2022","32,450.0","32,100.0","32,600.0","32,100.0","4.79M","1.25%"
"Mar 30, 2022","32,050.0","31,900.0","32,550.0","31,850.0","5.04M","0.16%"
"Mar 29, 2022","32,000.0","32,000.0","32,100.0","31,900.0","2.98M","0.63%"
"Mar 28, 2022","31,800.0","32,200.0","32,550.0","31,800.0","6.38M","-1.24%"
"Mar 25, 2022","32,200.0","32,500.0","32,700.0","32,100.0","5.56M","-1.08%"
"Mar 24, 2022","32,550.0","32,800.0","32,900.0","32,550.0","4.49M","-0.91%"
"Mar 23, 2022","32,850.0","33,000.0","33,450.0","32,850.0","4.02M","-0.45%"
"Mar 22, 2022","33,000.0","32,800.0","33,250.0","32,800.0","6.09M","0.46%"
"Mar 21, 2022","32,850.0","32,800.0","32,950.0","32,550.0","3.45M","0.15%"
"Mar 18, 2022","32,800.0","32,900.0","33,200.0","32,800.0","4.22M","0.31%"
"Mar 17, 2022","32,700.0","32,300.0","32,950.0","32,200.0","8.35M","2.19%"
"Mar 16, 2022","32,000.0","32,250.0","32,350.0","32,000.0","4.34M","0.16%"
"Mar 15, 2022","31,950.0","31,950.0","32,250.0","31,850.0","3.68M","0.16%"
"Mar 14, 2022","31,900.0","32,300.0","32,400.0","31,800.0","4.98M","-1.09%"
"Mar 11, 2022","32,250.0","32,100.0","32,400.0","32,050.0","3.73M","0.47%"
"Mar 10, 2022","32,100.0","32,500.0","32,700.0","32,100.0","3.81M","0.31%"
"Mar 09, 2022","32,000.0","32,100.0","32,350.0","31,700.0","5.73M","-0.16%"
"Mar 08, 2022","32,050.0","32,000.0","32,450.0","31,950.0","7.18M","-0.31%"
"Mar 07, 2022","32,150.0","32,100.0","32,500.0","32,100.0","9.90M","-1.83%"
"Mar 04, 2022","32,750.0","32,650.0","32,950.0","32,400.0","5.93M","0.46%"
"Mar 03, 2022","32,600.0","32,100.0","32,600.0","32,050.0","6.54M","1.88%"
"Mar 02, 2022","32,000.0","33,200.0","33,250.0","31,900.0","20.42M","-3.90%"
"Mar 01, 2022","33,300.0","33,300.0","33,600.0","33,150.0","7.74M","0.45%"
"Feb 28, 2022","33,150.0","33,850.0","33,850.0","33,150.0","12.72M","-2.07%"
"Feb 25, 2022","33,850.0","34,100.0","34,300.0","33,700.0","10.21M","0.00%"
"Feb 24, 2022","33,850.0","34,600.0","34,700.0","33,100.0","16.48M","-2.87%"
"Feb 23, 2022","34,850.0","34,900.0","35,150.0","34,700.0","6.73M","0.72%"
"Feb 22, 2022","34,600.0","34,000.0","34,700.0","33,750.0","9.00M","0.58%"
"Feb 21, 2022","34,400.0","34,600.0","34,850.0","33,800.0","12.02M","-0.58%"
"Feb 18, 2022","34,600.0","34,650.0","34,950.0","34,550.0","8.30M","-0.86%"
"Feb 17, 2022","34,900.0","34,750.0","35,150.0","34,650.0","5.95M","0.72%"
"Feb 16, 2022","34,650.0","35,300.0","35,400.0","34,550.0","7.86M","-0.86%"
"Feb 15, 2022","34,950.0","34,800.0","35,200.0","34,500.0","13.31M","1.01%"
"Feb 14, 2022","34,600.0","36,350.0","36,500.0","34,600.0","15.12M","-5.98%"
"Feb 11, 2022","36,800.0","36,850.0","37,300.0","36,800.0","10.41M","0.14%"
"Feb 10, 2022","36,750.0","36,400.0","36,900.0","36,100.0","8.99M","1.10%"
"Feb 09, 2022","36,350.0","36,500.0","37,100.0","36,350.0","9.20M","-0.41%"
"Feb 08, 2022","36,500.0","36,200.0","37,000.0","36,050.0","9.10M","0.55%"
"Feb 07, 2022","36,300.0","37,400.0","37,400.0","36,300.0","14.88M","-1.63%"
"Jan 28, 2022","36,900.0","36,800.0","37,400.0","36,700.0","8.73M","0.00%"
"Jan 27, 2022","36,900.0","37,150.0","37,650.0","36,700.0","11.74M","-1.99%"
"Jan 26, 2022","37,650.0","37,500.0","38,200.0","37,050.0","21.98M","1.76%"
"Jan 25, 2022","37,000.0","35,600.0","37,000.0","35,600.0","18.85M","3.79%"
"Jan 24, 2022","35,650.0","35,500.0","36,450.0","35,350.0","17.48M","0.28%"
"Jan 21, 2022","35,550.0","35,100.0","36,500.0","34,800.0","15.42M","1.28%"
"Jan 20, 2022","35,100.0","33,500.0","35,450.0","33,100.0","13.77M","3.85%"
"Jan 19, 2022","33,800.0","34,900.0","35,150.0","33,750.0","9.74M","-2.17%"
"Jan 18, 2022","34,550.0","34,700.0","35,650.0","34,200.0","15.07M","-1.29%"
"Jan 17, 2022","35,000.0","35,600.0","36,750.0","34,300.0","27.50M","-1.27%"
"Jan 14, 2022","35,450.0","35,000.0","35,800.0","34,600.0","9.26M","0.85%"
"Jan 13, 2022","35,150.0","34,400.0","36,200.0","34,150.0","35.12M","2.93%"
"Jan 12, 2022","34,150.0","33,000.0","34,200.0","32,250.0","12.78M","3.48%"
"Jan 11, 2022","33,000.0","33,500.0","33,700.0","32,750.0","7.06M","-0.90%"
"Jan 10, 2022","33,300.0","33,300.0","33,650.0","33,050.0","8.31M","0.30%"
"Jan 07, 2022","33,200.0","34,000.0","34,450.0","33,100.0","12.41M","-2.35%"
"Jan 06, 2022","34,000.0","34,500.0","34,550.0","33,850.0","11.75M","-2.16%"
"Jan 05, 2022","34,750.0","35,000.0","35,200.0","34,700.0","10.44M","0.00%"
"Jan 04, 2022","34,750.0","34,450.0","34,950.0","34,200.0","12.03M","2.51%"
"Dec 31, 2021","33,900.0","34,000.0","34,900.0","33,900.0","13.26M","0.30%"
"Dec 30, 2021","33,800.0","34,100.0","34,400.0","33,800.0","6.29M","-1.02%"
"Dec 29, 2021","34,150.0","34,000.0","34,450.0","33,900.0","10.23M","0.74%"
"Dec 28, 2021","33,900.0","33,500.0","34,250.0","33,400.0","13.59M","1.50%"
